,symbol,expiry,strike,bid_price_call,ask_price_call,mid_price_call,last_price_call,volume_call,ib_bid_delta_call,implied_vol_mid_point_call,mid_point_delta_call,bid_price_put,ask_price_put,mid_price_put,last_price_put,volume_put,ib_bid_delta_put,implied_vol_mid_point_put,mid_point_delta_put,und_price,tte
249,GME,2021-07-09,315.0,31.0,33.3,32.15,,,0.4566668375203765,1.4794831352904987,0.4557161529255309,74.5,77.25,75.875,,,-0.5379082525750689,1.528443100194033,-0.5418675156880824,273.5799865722656,0.08498023715415019
250,GME,2021-07-09,320.0,29.8,31.95,30.875,,1.0,0.4431371265294191,1.5057978370447753,0.4403321309612873,78.25,81.05,79.65,,,-0.551181223955189,1.5348046540844547,-0.5549002132590617,272.07501220703125,0.08498023715415019
251,GME,2021-07-09,325.0,28.7,31.05,29.875,37.0,3.0,0.4249520061493263,1.5173682346246922,0.4283120278645817,82.1,84.9,83.5,,,-0.5645618099310601,1.5417482364397759,-0.5674583484937814,272.07501220703125,0.08498023715415019
252,GME,2021-07-09,330.0,,,,35.5,2.0,,,,86.0,88.85,87.425,,,-0.5763205435243482,1.5493701964165087,-0.579516806544385,272.07501220703125,0.08498023715415019
253,GME,2021-07-09,335.0,26.6,28.9,27.75,,,0.4075799045948954,1.5313727524610417,0.4040635065257171,89.95,92.85,91.4,,,-0.5873093974426508,1.5569574703901068,-0.5911893578258017,272.07501220703125,0.08498023715415019
254,GME,2021-07-09,340.0,25.65,27.9,26.775,,,0.4013360145874315,1.5387787646057056,0.39260055075244005,93.95,96.85,95.4,,,-0.5990902861539913,1.563775571972363,-0.6026128086623008,272.07501220703125,0.08498023715415019
255,GME,2021-07-09,345.0,24.75,26.95,25.85,,4.0,0.384296647238,1.5462969070025223,0.3815461275060984,98.05,100.95,99.5,,,-0.6108121658532317,1.5723564358478683,-0.6133463684095151,272.07501220703125,0.08498023715415019
256,GME,2021-07-09,350.0,,,,25.0,5.0,,,,102.15,105.05,103.6,,,-0.6218705796462168,1.5794993933178259,-0.6239687415193615,273.5799865722656,0.08498023715415019
257,GME,2021-07-09,355.0,23.1,25.2,24.15,,,0.3626321915174267,1.543748444433657,0.36170724220292827,106.3,109.25,107.775,,,-0.6328299098917266,1.5877541683969219,-0.6340218898671188,273.5799865722656,0.08498023715415019
258,GME,2021-07-09,360.0,22.3,24.4,23.35,,4.0,0.35250572984878364,1.5515711575498867,0.3516897981014453,110.5,113.45,111.975,,,-0.6430483888664507,1.5955317828150963,-0.6438106365235795,273.5799865722656,0.08498023715415019
259,GME,2021-07-09,365.0,21.55,23.65,22.6,,,0.3442551204280349,1.5597947310279174,0.3421146035657344,114.7,117.75,116.225,,,-0.6518967488407247,1.60374082330954,-0.6531699542387217,273.5799865722656,0.08498023715415019
260,GME,2021-07-09,370.0,20.85,22.9,21.875,32.8,1.0,0.3359366143843253,1.5676381217080155,0.33281413029512186,119.0,122.15,120.575,,,-0.6597899784762137,1.6141835337654196,-0.6617428259852819,273.5799865722656,0.08498023715415019
261,GME,2021-07-09,375.0,20.25,22.2,21.225,,1.0,0.32693257726773606,1.5768990799928753,0.324149607118802,123.3,126.5,124.9,,,-0.6693941312552542,1.622638610809707,-0.6703823249175741,273.5799865722656,0.08498023715415019
262,GME,2021-07-09,380.0,19.6,21.55,20.575000000000003,,,0.3180007482937584,1.5850431428424188,0.31558522038093517,127.65,130.85,129.25,,,-0.6778920301367334,1.6308646559051625,-0.6787524321802031,273.5799865722656,0.08498023715415019
263,GME,2021-07-09,390.0,18.45,20.4,19.424999999999997,21.0,2.0,0.3014847629906434,1.6034812289382954,0.2998660649855893,136.45,139.65,138.05,,,-0.6950096189388811,1.6477298478869302,-0.6945005445958786,273.5799865722656,0.08498023715415019
264,GME,2021-07-16,210.0,79.85,82.45,81.15,,,0.7918831706295633,1.3612293747109019,0.7940718465473975,19.8,20.75,20.275,20.45,62.0,-0.21335431862672807,1.4556241581123752,-0.21590920829633242,273.5799865722656,0.10474308300395258
265,GME,2021-07-16,220.0,73.95,76.2,75.075,75.0,6.0,0.7608282014331033,1.368741909291848,0.7622428699570883,23.7,24.45,24.075,24.35,49.0,-0.24233404409893144,1.4500517307871956,-0.24567277332381443,273.5799865722656,0.10474308300395258
266,GME,2021-07-16,230.0,68.15,70.5,69.325,,8.0,0.7290990764266939,1.372852269579906,0.7299563936907089,28.0,29.15,28.575,,24.0,-0.27243719861693194,1.456134460357203,-0.27661214947904456,273.5799865722656,0.10474308300395258
267,GME,2021-07-16,240.0,63.1,64.95,64.025,66.08,9.0,0.6969946195982557,1.3786094720583224,0.6972801525071791,32.7,33.95,33.325,34.17,31.0,-0.30754058243932947,1.4578645004827389,-0.3076265880494413,273.5799865722656,0.10474308300395258
268,GME,2021-07-16,250.0,58.35,60.15,59.25,58.84,108.0,0.6605256922127094,1.4210407823068083,0.6603215340383828,37.85,39.25,38.55,38.5,30.0,-0.33814374723883783,1.4632636288994763,-0.3386031135523093,272.0,0.10474308300395258
269,GME,2021-07-16,260.0,54.0,55.75,54.875,,4.0,0.6345357436372019,1.3991976869894716,0.632638003709467,43.3,45.1,44.2,,11.0,-0.36313408731589186,1.47096307663202,-0.36911456568272283,273.5799865722656,0.10474308300395258
270,GME,2021-07-16,270.0,50.15,51.85,51.0,51.9,68.0,0.5982348551082796,1.441784621918294,0.5983683234855363,49.25,51.15,50.2,52.0,4.0,-0.3925236242302495,1.4805746964646003,-0.3984778437315295,272.0,0.10474308300395258
271,GME,2021-07-16,280.0,,,,47.25,98.0,,,,55.65,57.55,56.599999999999994,57.85,5.0,-0.4209601112815959,1.491400229848427,-0.4271767244430591,273.5799865722656,0.10474308300395258
272,GME,2021-07-16,290.0,,,,49.76,16.0,,,,,,,60.35,5.0,,,,273.5799865722656,0.10474308300395258
273,GME,2021-07-16,300.0,,,,40.55,348.0,,,,,,,70.1,23.0,,,,273.5799865722656,0.10474308300395258
274,GME,2021-07-16,310.0,37.55,39.2,38.375,39.0,45.0,0.49264765506093056,1.4884751706491517,0.48779669776767404,76.6,78.8,77.69999999999999,77.8,3.0,-0.49987870779104926,1.5305388413468346,-0.505625447747818,272.0,0.10474308300395258
275,GME,2021-07-16,320.0,,,,37.0,41.0,,,,84.45,86.25,85.35,85.45,3.0,-0.5246967369331879,1.547384148231165,-0.5286680845308114,272.0,0.10474308300395258
276,GME,2021-07-16,330.0,32.85,34.5,33.675,34.0,5.0,0.44202996376765125,1.5154510449446348,0.4408284412653064,91.95,94.05,93.0,,1.0,-0.5474031086329776,1.5583108616945984,-0.5512850152133397,272.0,0.10474308300395258
277,GME,2021-07-16,340.0,31.05,32.35,31.700000000000003,33.15,7.0,0.42172655014844984,1.5311542911585463,0.4197515454610131,100.05,102.05,101.05,,1.0,-0.5676904789807187,1.5752935646354034,-0.5716620185857684,272.0,0.10474308300395258
278,GME,2021-07-16,350.0,,,,30.0,82.0,,,,108.2,110.15,109.17500000000001,,1.0,-0.5877279790746478,1.5895009945229883,-0.5912511064125427,273.5799865722656,0.10474308300395258
279,GME,2021-07-16,360.0,27.5,28.85,28.175,,2.0,0.38675856741263176,1.5422932591093683,0.3819426803180528,116.3,118.5,117.4,,,-0.60670315414238,1.602045102180531,-0.6099722045956899,273.5799865722656,0.10474308300395258
280,GME,2021-07-16,370.0,26.2,27.2,26.7,26.75,29.0,0.36344171978667145,1.5766956706990014,0.36397260590571945,124.8,126.95,125.875,,,-0.6242148328990764,1.6177783662599696,-0.6269529701686629,272.0,0.10474308300395258
281,GME,2021-07-16,380.0,24.7,25.8,25.25,25.0,3.0,0.3595951952489242,1.5900231971242746,0.3473544371984661,133.5,135.55,134.525,,,-0.6402713907759511,1.6349477665124406,-0.6425434826593729,272.0,0.10474308300395258
282,GME,2021-07-16,390.0,23.35,24.6,23.975,,10.0,0.3379788053243163,1.6050969316175328,0.33216784830673585,142.1,144.3,143.2,,,-0.6551364424444762,1.6493529323296656,-0.6576638107987706,272.0,0.10474308300395258
283,GME,2021-07-23,210.0,82.75,85.65,84.2,,,0.7832917049167742,1.4017426393752161,0.7794485243264054,22.5,24.05,23.275,,,-0.21940679583924055,1.4417445993979063,-0.22212249822998775,272.0,0.12450592885375494
284,GME,2021-07-23,220.0,76.95,79.8,78.375,,,0.7553156161263649,1.4042938629674715,0.7504634803111794,26.65,28.25,27.45,,1.0,-0.2467627927646483,1.4419842822554692,-0.250291438763531,272.0,0.12450592885375494
285,GME,2021-07-23,230.0,71.6,74.4,73.0,,,0.7250875675277593,1.4093410470610053,0.7210347748624092,31.2,32.95,32.075,32.55,2.0,-0.2748872716259989,1.445250282518574,-0.27892595631536965,272.0,0.12450592885375494
286,GME,2021-07-23,235.0,69.05,71.9,70.475,,,0.7107589690773487,1.412620806631782,0.706286212329022,33.6,35.45,34.525000000000006,,,-0.28901652427070285,1.4470489909286943,-0.29328224860047325,272.0,0.12450592885375494
287,GME,2021-07-23,240.0,66.65,69.45,68.05000000000001,,,0.6959069288540763,1.4161941349443459,0.6915774222488982,36.2,37.8,37.0,,2.0,-0.3031851949296058,1.4470490544573757,-0.30762687734566363,272.0,0.12450592885375494
288,GME,2021-07-23,245.0,64.3,67.1,65.69999999999999,,,0.6811283755393552,1.4193846204651777,0.6769391643281777,38.85,40.8,39.825,,,-0.3173218038158952,1.4548474525102464,-0.3218713068193264,272.0,0.12450592885375494
289,GME,2021-07-23,250.0,62.1,64.85,63.474999999999994,,,0.6665816031576768,1.423706665734601,0.6624174940607941,41.55,43.6,42.575,42.0,23.0,-0.3312313302510826,1.4579649081992323,-0.33603391738467425,272.0,0.12450592885375494
290,GME,2021-07-23,252.5,61.0,63.75,62.375,,,0.6594116242399741,1.3959922733795456,0.6587563999054367,42.95,45.05,44.0,,,-0.3381476749883822,1.460077037889258,-0.3430584323952248,273.5799865722656,0.12450592885375494
291,GME,2021-07-23,255.0,59.95,62.7,61.325,,,0.6521699628077081,1.398985266613566,0.6514701869312879,,,,47.2,4.0,,,,273.5799865722656,0.12450592885375494
292,GME,2021-07-23,257.5,58.95,61.65,60.3,,,0.6449282796321268,1.4020799257029652,0.6442357347306313,45.8,47.95,46.875,,,-0.3521081693823658,1.4633166371551882,-0.35703278902753466,273.5799865722656,0.12450592885375494
293,GME,2021-07-23,260.0,57.9,60.15,59.025,,,0.6377398114568898,1.3976920067702447,0.6367643245450763,47.3,49.45,48.375,,,-0.359074463661629,1.4658605174559463,-0.3639266852329349,273.5799865722656,0.12450592885375494
294,GME,2021-07-23,262.5,56.95,59.65,58.3,,,0.6247232476875323,1.4079208540768953,0.6299101309460569,48.8,51.0,49.9,,,-0.36598192735309465,1.4685571351916338,-0.3707653813050319,273.5799865722656,0.12450592885375494
295,GME,2021-07-23,265.0,55.95,58.65,57.3,,,0.6234714855010244,1.4100099856549022,0.6227870805065455,50.3,52.55,51.425,,,-0.37287897428995803,1.4707283313837967,-0.37758091744627054,273.5799865722656,0.12450592885375494
296,GME,2021-07-23,267.5,55.0,57.7,56.35,,,0.6164047748425393,1.41292630409566,0.6157575912787251,51.85,54.1,52.975,,,-0.37969181869238566,1.4730728530280552,-0.3843385200272301,273.5799865722656,0.12450592885375494
297,GME,2021-07-23,270.0,54.1,56.75,55.425,,1.0,0.6108934312632106,1.4159914179258815,0.6087959854246637,53.4,55.65,54.525,,,-0.386482180782618,1.4749190922353912,-0.39107653050588387,273.5799865722656,0.12450592885375494
298,GME,2021-07-23,272.5,53.2,55.85,54.525000000000006,,,0.602437674852917,1.41921290695098,0.6019069274455602,55.0,57.3,56.15,,,-0.3931641186538215,1.4783061948864058,-0.3976612029365709,273.5799865722656,0.12450592885375494
299,GME,2021-07-23,275.0,52.3,54.8,53.55,58.75,2.0,0.5914761081906074,1.4450433344075047,0.5922870432062097,56.55,58.9,57.724999999999994,,4.0,-0.39967242619488275,1.4798644011341264,-0.4043154699639566,272.0,0.12450592885375494
300,GME,2021-07-23,277.5,51.45,54.05,52.75,,,0.5896501498869998,1.4495675591136596,0.5857415834200531,58.2,60.55,59.375,,,-0.405936597564207,1.4829697867303024,-0.4108008745792264,272.0,0.12450592885375494
301,GME,2021-07-23,280.0,50.6,53.2,51.900000000000006,,,0.5848560479628697,1.4279041176394718,0.5815590056286271,59.8,62.2,61.0,,1.0,-0.4123316436790467,1.4849469883394526,-0.4173156526466626,273.5799865722656,0.12450592885375494
302,GME,2021-07-23,282.5,49.75,52.35,51.05,59.0,6.0,0.5689205906745527,1.430514413971975,0.5748821843678108,61.45,63.85,62.650000000000006,,,-0.4187433432019634,1.4871449527440366,-0.4237565932175208,273.5799865722656,0.12450592885375494
303,GME,2021-07-23,285.0,48.95,51.55,50.25,,,0.5699382826498371,1.4339870589335248,0.5683487118508268,63.15,65.55,64.35,,4.0,-0.4252603830211861,1.4902320102364255,-0.43005793504291734,273.5799865722656,0.12450592885375494
304,GME,2021-07-23,287.5,48.15,50.75,49.45,,,0.5633499819980228,1.4370096851149625,0.5618457802182089,64.85,67.25,66.05,,,-0.43165715782768643,1.4928877459145247,-0.4363342785732045,273.5799865722656,0.12450592885375494
305,GME,2021-07-23,290.0,47.4,49.95,48.675,,,0.5567739597979304,1.4402504342734053,0.5554352559342924,66.55,69.0,67.775,,,-0.4380438047463908,1.495782958349196,-0.442522866195899,273.5799865722656,0.12450592885375494
306,GME,2021-07-23,292.5,46.65,49.15,47.9,,2.0,0.5503460532435624,1.465776098066542,0.5470103575458739,68.25,70.75,69.5,,,-0.4444204896238128,1.4982666262620175,-0.4486885698212012,272.0,0.12450592885375494
307,GME,2021-07-23,295.0,45.9,48.4,47.15,61.45,1.0,0.5394626430895642,1.4685250717121139,0.5407943611408492,70.0,72.5,71.25,,,-0.4506493916648386,1.501005714876342,-0.45476290485994897,272.0,0.12450592885375494
308,GME,2021-07-23,297.5,45.15,47.7,46.425,,,0.537412497359776,1.4715282421631026,0.5346770361649527,71.75,74.25,73.0,,,-0.45671475033529,1.5033514103230898,-0.4608160984723534,272.0,0.12450592885375494
309,GME,2021-07-23,300.0,44.45,46.85,45.650000000000006,,11.0,0.5312006092078895,1.4509901379573797,0.5302641673241506,73.55,76.1,74.82499999999999,72.0,1.0,-0.4628981182388422,1.5072766555331791,-0.4666193718796511,273.5799865722656,0.12450592885375494
310,GME,2021-07-23,302.5,43.75,46.25,45.0,,,0.5250216158989227,1.4554425122406602,0.524364541894518,75.3,77.85,76.57499999999999,,1.0,-0.46890850798964195,1.5088610558767503,-0.47263243998319915,273.5799865722656,0.12450592885375494
311,GME,2021-07-23,305.0,43.1,45.55,44.325,,,0.519393094535612,1.4588600247226273,0.5184179301217009,77.1,79.7,78.4,,1.0,-0.47483395349926716,1.512038363116478,-0.4783865789258763,273.5799865722656,0.12450592885375494
312,GME,2021-07-23,307.5,42.4,44.9,43.65,,,0.5138429744866888,1.461902993461519,0.5124985965660411,78.95,81.55,80.25,,,-0.48023368761510277,1.5155066305164477,-0.4840321716843876,273.5799865722656,0.12450592885375494
313,GME,2021-07-23,310.0,41.75,44.2,42.975,,,0.508606103732755,1.4645800249399055,0.5066031627697914,80.75,83.35,82.05,83.75,2.0,-0.49497595247567233,1.5173158328112952,-0.4898270981926428,273.5799865722656,0.12450592885375494
314,GME,2021-07-23,312.5,41.15,43.55,42.349999999999994,,,0.5026842112366829,1.4681974122654355,0.5009104400889074,82.6,85.25,83.925,,,-0.4910622206424527,1.5207362486285347,-0.4953396869061071,273.5799865722656,0.12450592885375494
315,GME,2021-07-23,315.0,40.5,42.95,41.725,,,0.4969492712577646,1.4714644078710537,0.49524548071595637,84.5,87.05,85.775,,,-0.5014480693720148,1.5231653045633105,-0.5009199670613169,273.5799865722656,0.12450592885375494
316,GME,2021-07-23,320.0,39.3,41.7,40.5,43.85,18.0,0.4849872495004669,1.497533435391808,0.48270867781625176,88.25,90.85,89.55,,1.0,-0.5124584823556391,1.5289912280155094,-0.5117413794924183,272.0,0.12450592885375494
317,GME,2021-07-23,325.0,38.15,40.5,39.325,,,0.47455088061596956,1.503265795418744,0.47193700005288153,92.05,94.65,93.35,,,-0.5236040152822267,1.534195868903326,-0.5223857817956312,272.0,0.12450592885375494
318,GME,2021-07-23,330.0,37.05,39.4,38.224999999999994,,10.0,0.4636701244662459,1.4906195146735148,0.4627550096097274,95.95,98.6,97.275,99.35,3.0,-0.534284659539942,1.54144709361051,-0.5324363555481644,273.5799865722656,0.12450592885375494
319,GME,2021-07-23,335.0,36.0,38.3,37.15,,,0.4533153604896496,1.496911857295732,0.4524961564727338,99.85,102.5,101.175,,,-0.5448866399850124,1.5468744608718765,-0.5425060739974046,273.5799865722656,0.12450592885375494
320,GME,2021-07-23,340.0,35.0,37.25,36.125,,,0.44767952521259746,1.5217393353250614,0.4415270298514014,103.85,106.5,105.175,,,-0.5589463197088081,1.553803476605897,-0.5520552036169553,272.0,0.12450592885375494
321,GME,2021-07-23,345.0,34.0,36.3,35.15,,,0.4351039769805901,1.5100087711261492,0.43292753619389124,107.8,110.55,109.175,,,-0.569375945250323,1.5596566902205355,-0.5615224465319437,273.5799865722656,0.12450592885375494
322,GME,2021-07-23,350.0,33.2,35.35,34.275000000000006,35.9,3.0,0.42642129232503784,1.5359916433841354,0.42300469140532493,111.85,114.75,113.3,,,-0.5780645284479188,1.5677824399300633,-0.570315765163747,272.0,0.12450592885375494
323,GME,2021-07-23,355.0,32.2,34.4,33.3,,,0.4165313304443749,1.5402509240203925,0.4136077268793038,116.0,118.85,117.425,,,-0.5871691246729209,1.574927356865617,-0.5790187183465471,272.0,0.12450592885375494
324,GME,2021-07-23,360.0,31.45,33.55,32.5,32.5,13.0,0.40752150086038225,1.53105153381843,0.40593688717057363,120.1,122.9,121.5,,,-0.5962071544400325,1.579786519730509,-0.5879010342024032,273.5799865722656,0.12450592885375494
325,GME,2021-07-23,365.0,30.55,32.7,31.625,,,0.3985753150078239,1.5363545849787406,0.39713735046580456,124.25,127.2,125.725,,,-0.6049079695290368,1.587742509368635,-0.5959414644048351,273.5799865722656,0.12450592885375494
326,GME,2021-07-23,370.0,29.75,31.9,30.825,,,0.3902358477138925,1.5594027585213568,0.38817070024357386,128.45,131.3,129.875,,,-0.6132532779868872,1.5928053214988305,-0.6043059323913096,272.0,0.12450592885375494
327,GME,2021-07-23,375.0,29.1,31.15,30.125,,,0.38198257151859144,1.567426281765745,0.38053278585764466,132.7,135.65,134.175,,,-0.6212268106287939,1.6010785019746947,-0.611790901406522,272.0,0.12450592885375494
328,GME,2021-07-23,380.0,28.3,30.4,29.35,,,0.37409687017923304,1.5564077791121222,0.3730796654024185,136.9,139.9,138.4,,,-0.6289427281538478,1.6065067213560087,-0.6196203940118121,273.5799865722656,0.12450592885375494
329,GME,2021-07-23,390.0,27.05,29.05,28.05,,1.0,0.36118085829892804,1.5716750362532765,0.3586606643146616,145.55,148.55,147.05,,,-0.6436035554811251,1.6205195665973773,-0.6339581143698276,273.5799865722656,0.12450592885375494
330,GME,2021-07-30,210.0,84.65,94.65,89.65,,,0.7769454812585244,1.4388570415193618,0.775537281728109,24.2,34.2,29.200000000000003,,,-0.22326212995182737,1.5295893594639227,-0.230360526550768,273.5799865722656,0.1442687747035573
331,GME,2021-07-30,220.0,79.2,89.2,84.2,,,0.7507579826496368,1.4453894503661209,0.7490569093752306,28.8,38.8,33.8,,,-0.2513885951780885,1.5314828050289788,-0.25543162430433686,273.5799865722656,0.1442687747035573
332,GME,2021-07-30,230.0,74.1,84.1,79.1,,,0.723259914103703,1.4518693450708073,0.7225307365406631,32.8,42.8,37.8,,,-0.28011769908988626,1.507057566636448,-0.28057234370535533,273.5799865722656,0.1442687747035573
333,GME,2021-07-30,240.0,69.45,79.4,74.42500000000001,,,0.6959895460515253,1.4608191106058273,0.696179827758381,38.05,48.05,43.05,,,-0.30661009265104405,1.5107909097701044,-0.3060928774703773,273.5799865722656,0.1442687747035573
334,GME,2021-07-30,250.0,65.15,75.1,70.125,,,0.6693469798162053,1.4711156967138597,0.6702817412786457,43.55,53.55,48.55,,,-0.3323483094932753,1.5132191675547075,-0.3314039266157822,273.5799865722656,0.1442687747035573
335,GME,2021-07-30,260.0,61.1,71.05,66.075,,,0.6436151427338379,1.4799153573054475,0.6449156388059568,49.1,59.1,54.1,48.8,2.0,-0.35808152917933855,1.5096703761168027,-0.35669140142342215,273.5799865722656,0.1442687747035573
336,GME,2021-07-30,270.0,57.25,67.25,62.25,,1.0,0.6184826901522195,1.4871916895906474,0.6201049838679012,56.0,65.95,60.975,,,-0.38353360553509264,1.5332695828642933,-0.3798960031815002,273.5799865722656,0.1442687747035573
337,GME,2021-07-30,275.0,55.65,65.6,60.625,,,0.604602468660949,1.495519994134409,0.6083056717549765,59.3,69.25,64.275,,,-0.39572910785123466,1.5389306227118593,-0.3915105876296281,273.5799865722656,0.1442687747035573
338,GME,2021-07-30,280.0,54.05,64.05,59.05,,1.0,0.5925691724551024,1.503428966760578,0.5967338635603274,62.55,72.5,67.525,,,-0.4074980857431144,1.5417708000205579,-0.4031563611254856,273.5799865722656,0.1442687747035573
339,GME,2021-07-30,285.0,52.35,62.3,57.325,55.0,10.0,0.5802530227173615,1.5060575344558085,0.5849335374330882,65.9,75.85,70.875,,,-0.4194458982384601,1.5456258750249134,-0.4145377037263669,273.5799865722656,0.1442687747035573
340,GME,2021-07-30,287.5,51.7,61.7,56.7,,,0.5643695452584434,1.5126714212734294,0.5796111984369715,67.55,77.5,72.525,,,-0.4252910696720316,1.546397580178239,-0.4202697003825371,273.5799865722656,0.1442687747035573
341,GME,2021-07-30,290.0,51.0,60.95,55.975,,,0.5706950320749435,1.5387356950119384,0.5724393646577033,69.3,79.25,74.275,,,-0.43099581281190824,1.5492930248837542,-0.42574670135493375,272.0,0.1442687747035573
342,GME,2021-07-30,292.5,50.25,60.25,55.25,,,0.5626328125451653,1.5198631922217671,0.5685982130911984,71.0,81.0,76.0,,,-0.4365463580302838,1.5512263116832965,-0.4312686058909063,273.5799865722656,0.1442687747035573
343,GME,2021-07-30,295.0,49.5,59.45,54.475,,,0.5463155535144224,1.5217087452002647,0.562997232576558,73.0,83.0,78.0,,,-0.4439584721611774,1.559575180203978,-0.4360412476806287,273.5799865722656,0.1442687747035573
344,GME,2021-07-30,297.5,48.65,58.65,53.65,,,0.5513701858092444,1.5220007097816348,0.5572716831941901,74.75,84.75,79.75,77.15,3.0,-0.44936695334165233,1.5614443103322289,-0.44144693812417224,273.5799865722656,0.1442687747035573
345,GME,2021-07-30,300.0,47.85,57.85,52.85,,,0.5459335371201102,1.5225786353948547,0.5516180064612509,76.35,86.35,81.35,,1.0,-0.4547342936859927,1.5593252057035558,-0.447267738905717,273.5799865722656,0.1442687747035573
346,GME,2021-07-30,305.0,46.85,56.85,51.85,,,0.5365481738581297,1.5581474135566518,0.5407916494732073,80.15,90.15,85.15,83.5,52.0,-0.46382512533275555,1.5688137969308433,-0.4571488114020268,272.0,0.1442687747035573
347,GME,2021-07-30,307.5,45.95,55.95,50.95,,,0.5305691339186789,1.5345403696965378,0.536213988601421,82.0,91.95,86.975,84.6,57.0,-0.47000043216893317,1.5712639815554954,-0.46227528058564804,273.5799865722656,0.1442687747035573
348,GME,2021-07-30,310.0,45.25,55.25,50.25,,,0.5269018141760334,1.536289679931125,0.5309205982619123,83.95,93.95,88.95,,1.0,-0.47468646212596616,1.5770645021120668,-0.46691128474496046,273.5799865722656,0.1442687747035573
349,GME,2021-07-30,312.5,44.95,54.9,49.925,48.5,2.0,0.5212850276265116,1.546807663441492,0.5268551368084397,85.85,95.85,90.85,87.55,5.0,-0.47917963060105234,1.5807450815317228,-0.4717539359294498,273.5799865722656,0.1442687747035573
350,GME,2021-07-30,315.0,44.15,54.15,49.15,48.05,3.0,0.5168258179205709,1.5660836158629001,0.52021038553666,87.7,97.7,92.7,89.65,12.0,-0.48397809091996163,1.5829247440529755,-0.4767395185106512,272.0,0.1442687747035573
351,GME,2021-07-30,320.0,42.9,52.85,47.875,47.05,23.0,0.5022255396417366,1.5701636184372028,0.510248301060564,91.5,101.45,96.475,93.4,46.0,-0.49394206565896137,1.5882717035511944,-0.4864128486761873,272.0,0.1442687747035573
352,GME,2021-07-30,325.0,41.8,51.8,46.8,45.1,7.0,0.49680965889333206,1.5780132660361867,0.5010653498493168,95.35,105.35,100.35,,1.0,-0.5012832464789452,1.5949682477636156,-0.49566465660742776,272.0,0.1442687747035573
353,GME,2021-07-30,330.0,40.65,50.6,45.625,44.56,32.0,0.4876556540287739,1.5635835689143693,0.4925139147452428,99.2,109.2,104.2,,,-0.5106466833325733,1.6000265770458335,-0.504935096329123,273.5799865722656,0.1442687747035573
354,GME,2021-07-30,335.0,39.85,49.85,44.85,43.35,2.0,0.4780253346321561,1.5769680004236224,0.48458453594021705,102.95,114.9,108.92500000000001,105.22,2.0,-0.5199288124024554,1.625309399894022,-0.5107737978150142,273.5799865722656,0.1442687747035573
355,GME,2021-07-30,340.0,38.8,48.8,43.8,,,0.4682606146549336,1.5827496956573541,0.4756951631681994,106.95,118.9,112.92500000000001,,,-0.5289298680817802,1.6320790800083262,-0.5192335376216317,273.5799865722656,0.1442687747035573
356,GME,2021-07-30,345.0,37.95,47.95,42.95,,,0.4589733589338822,1.5924398342697286,0.4676984140940254,111.0,122.9,116.95,,,-0.5380515686304971,1.6385509734651524,-0.5275223429469348,273.5799865722656,0.1442687747035573
357,GME,2021-07-30,350.0,35.1,45.1,40.1,,1.0,0.4509379596162465,1.5527001943352654,0.4511262597790573,113.05,127.25,120.15,,,-0.5559261852023675,1.6240691190417735,-0.5392361121407049,273.5799865722656,0.1442687747035573
358,GME,2021-07-30,355.0,36.1,46.1,41.1,,,0.4398886332526677,1.6229356276824722,0.4507337139958999,117.2,131.35,124.275,,,-0.5641187983837431,1.6312273313336372,-0.5470683900919137,272.0,0.1442687747035573
359,GME,2021-07-30,360.0,34.8,44.8,39.8,,,0.43093385445189614,1.6187838740027511,0.4409932536090442,121.3,135.45,128.375,,,-0.5729722787920725,1.6369645201179694,-0.5549440796736455,272.0,0.1442687747035573
360,GME,2021-07-30,365.0,34.0,44.0,39.0,,,0.4222234778625505,1.6260821661355076,0.4335465739172578,125.45,139.6,132.525,,,-0.5982536727537309,1.6431427536855072,-0.5625358702260599,272.0,0.1442687747035573
361,GME,2021-07-30,370.0,33.2,43.2,38.2,,,0.41353000491001446,1.6326278348243775,0.426167408897359,129.7,143.8,136.75,,,-0.6061665271568656,1.6504128088397683,-0.5697183385712499,272.0,0.1442687747035573
362,GME,2021-07-30,375.0,32.45,42.45,37.45,,,0.4051071397092484,1.6396833743415986,0.4190915967225719,133.85,148.0,140.925,,,-0.6145408363372791,1.6557291192336308,-0.5770768854180571,272.0,0.1442687747035573
363,GME,2021-07-30,380.0,,,,35.92,3.0,,,,138.05,152.25,145.15,,,-0.6225655703155367,1.6615790656414446,-0.5841436776244883,272.0,0.1442687747035573
364,GME,2021-08-20,210.0,,,,102.35,4.0,,,,33.4,35.0,34.2,,23.0,-0.23322598714575538,1.4209738374865162,-0.2339851923637446,272.0,0.20355731225296442
365,GME,2021-08-20,220.0,87.9,90.75,89.325,,,0.7432137375984136,1.3765101260736632,0.7428521995072521,,,,39.44,14.0,,,,272.0,0.20355731225296442
366,GME,2021-08-20,230.0,83.15,85.95,84.55000000000001,,,0.7193940066468366,1.3814740537154964,0.7192912239428754,43.45,45.25,44.35,,1.0,-0.27968494482907785,1.4270444612687818,-0.27956432780434515,272.0,0.20355731225296442
367,GME,2021-08-20,240.0,78.75,81.55,80.15,,1.0,0.6958008802385166,1.3883100747873829,0.6960270412881663,49.0,50.9,49.95,,,-0.30261285267518434,1.432402634979599,-0.30205157768902835,272.0,0.20355731225296442
